uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink,Raw Text,Text,769 - Cult of the Dead,771 - General Character of Religion,772 - Cosmology,773 - Mythology,774 - Animism,775 - Eschatology,776 - Spirits and Gods,777 - Luck and Chance,778 - Sacred Objects and Places,779 - Theological Systems,787 - Revelation and Divination,match_flag
d2efa5a9-e55f-43f9-8af9-14ed570fe196,"Malotki, Ekkehart",Maasaw: profile of a Hopi god,1987,95,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"773,776,902",https://ehrafworldcultures.yale.edu/sres/d2efa5a9-e55f-43f9-8af9-14ed570fe196,"create_new_folderWhen the leader looked about,
               Maasaw was nowhere in sight. Apparently he had vanished. Since he had always lived in
               darkness, he simply disappeared when it turned daylight. So the chief had to wait
               till nightfall before he was able to approach Maasaw. As on the previous occasion,
               the god had aLoad in context773Mythology776Spirits and Gods902Texts Translated Into the Author's Language","When the leader looked about,
               Maasaw was nowhere in sight. Apparently he had vanished. Since he had always lived in
               darkness, he simply disappeared when it turned daylight. So the chief had to wait
               till nightfall before he was able to approach Maasaw. As on the previous occasion,
               the god had a",0,0,0,1,0,0,1,0,0,0,0,False
da01b3d7-0568-41b2-9527-7b9cb25be7d6,"Schram, Louis, 1883-","The Monguors of the Kansu-Tibetan frontier: Part II. their
         religious life",1957,[p. 152(B)],Monograph,Monguor,Asia,East Asia,intensive agriculturalists,,"171,776",https://ehrafworldcultures.yale.edu/sres/da01b3d7-0568-41b2-9527-7b9cb25be7d6,"create_new_folderIt is common knowledge that the
                  Turkic-Mongol12tribes of Central Asia, according to historical data, recognizedinsert_drive_file[p. 153(A)]â€œHeavenâ€ as enjoying a position of
               prominence among the gods and spirits they worshipped. Did this recognition, however,
               entail an intensive cult of â€œHeavenâ€ among these Altaic tribes, or was this
               prominence only one of purely honorary dimension, as among the Monguors? A
               substantial answer to this question seems to be the synthesis encountered in the
               study by W. Schmidt concerning the subject among the Turkic-Mongol tribes. In an
               account from the â€œoldest available texts,â€ he concludes his study about the Hiungnu
               (the oldest Turkic group) by saying, â€œWe are still uncertain whether the being called
               â€˜Heavenâ€™ is, in the strict sense of the word, the â€˜Highest Beingâ€™; and finally, the
               position and relation of this being toward the other higher beings are not
                  explained.â€13Load in context171Comparative Evidence776Spirits and Gods","It is common knowledge that the
                  Turkic-Mongol12tribes of Central Asia, according to historical data, recognizedinsert_drive_file[p. 153(A)]?œHeaven? as enjoying a position of
               prominence among the gods and spirits they worshipped. Did this recognition, however,
               entail an intensive cult of ?œHeaven? among these Altaic tribes, or was this
               prominence only one of purely honorary dimension, as among the Monguors? A
               substantial answer to this question seems to be the synthesis encountered in the
               study by W. Schmidt concerning the subject among the Turkic-Mongol tribes. In an
               account from the ?œoldest available texts,? he concludes his study about the Hiungnu
               (the oldest Turkic group) by saying, ?œWe are still uncertain whether the being called
               â€˜Heaven?™ is, in the strict sense of the word, the â€˜Highest Being?™; and finally, the
               position and relation of this being toward the other higher beings are not
                  explained.?13",0,0,0,0,0,0,1,0,0,0,0,False
fc3c486d-af03-47d5-b89c-8df12f9443ef,"Terwiel, B. J.","Monks and magic: an analysis of religious ceremonies in
         central Thailand",1975,87,Monograph,Central Thai,Asia,Southeast Asia,intensive agriculturalists,,"304,778,789",https://ehrafworldcultures.yale.edu/sres/fc3c486d-af03-47d5-b89c-8df12f9443ef,"create_new_folderIn order to show that the body has been properly tattooed, the'aacaan sàgmay, after thejóg khruuceremony,
               test the invulnerability of the men. He will order one or more of the recently
               tattooed men to lie down, facing the floor. The'aacaan sàgwill brandish a bamboo knife and
               show the bystanders how sharp the point is. After saying a formula over a tattooed
               area of skin on the back of the person lying on the floor, he will suddenly stab the
               knife forcefully in the area. Invariably the pointinsert_drive_file88of the knife can be shown to have
               broken off and the skin remains unpierced. It is difficult to make sure how the
               tattooer ascertains that he does not accidentally pierce the skin; it is quite
               possible that he breaks the point of the knife immediately before thrusting it upon
               the back of his client.1After having thus proved that the powers work, the tattooer urges his clients
               to use their powers only when in dire need. The forces are not to be abused.Load in context304Body Alterations778Sacred Objects and Places789Magic","In order to show that the body has been properly tattooed, the'aacaan sàgmay, after thejóg khruuceremony,
               test the invulnerability of the men. He will order one or more of the recently
               tattooed men to lie down, facing the floor. The'aacaan sàgwill brandish a bamboo knife and
               show the bystanders how sharp the point is. After saying a formula over a tattooed
               area of skin on the back of the person lying on the floor, he will suddenly stab the
               knife forcefully in the area. Invariably the pointinsert_drive_file88of the knife can be shown to have
               broken off and the skin remains unpierced. It is difficult to make sure how the
               tattooer ascertains that he does not accidentally pierce the skin; it is quite
               possible that he breaks the point of the knife immediately before thrusting it upon
               the back of his client.1After having thus proved that the powers work, the tattooer urges his clients
               to use their powers only when in dire need. The forces are not to be abused.",0,0,0,0,0,0,0,0,1,0,0,False
f71fde38-4c98-4929-98c6-89a200b44443,"Walleser, Sixtus","Religious views and customs of the inhabitants of Yap (German
         South Seas)",1913,49,Journal Article,Yapese,Oceania,Micronesia,other subsistence combinations,,"778,821,823",https://ehrafworldcultures.yale.edu/sres/f71fde38-4c98-4929-98c6-89a200b44443,"create_new_folderWith regard to thetalÃ­uof MÃ¡k'i,
                     however, it should be specially noted that in addition to thekÄn,a stone that is
                     supposed to have come from heaven is worshiped by the localtÃ¡meroËšn.It is said
                     that it is a star from the Pleiades, which the Jap man calls MagirgÃ­r. There
                     are still ninety-nine stars in this constellation; the hundredth one is in MÃ¡k'i. At the time when this
                     constellation is visible in the night sky, thetÃ¡meroËšnof MÃ¡k'i covers the cistern
                     from which he usually gets his water supply. Just as the Jap man drinks no
                     water that flows down from the slopes on which there is atalÃ­u,so thetÃ¡meroËšnof
                     MÃ¡k'i drinks no rain water that fell during the time when the Pleiades were visible in the night sky.
                     It is said that thetÃ¡meroËšnin question prays to the aforesaid constellation.Load in context778Sacred Objects and Places821Ethnometeorology823Ethnogeography","With regard to thetalÃ­uof MÃ¡k'i,
                     however, it should be specially noted that in addition to thekÄn,a stone that is
                     supposed to have come from heaven is worshiped by the localtÃ¡meroËšn.It is said
                     that it is a star from the Pleiades, which the Jap man calls MagirgÃ­r. There
                     are still ninety-nine stars in this constellation; the hundredth one is in MÃ¡k'i. At the time when this
                     constellation is visible in the night sky, thetÃ¡meroËšnof MÃ¡k'i covers the cistern
                     from which he usually gets his water supply. Just as the Jap man drinks no
                     water that flows down from the slopes on which there is atalÃ­u,so thetÃ¡meroËšnof
                     MÃ¡k'i drinks no rain water that fell during the time when the Pleiades were visible in the night sky.
                     It is said that thetÃ¡meroËšnin question prays to the aforesaid constellation.",0,0,0,0,0,0,0,0,1,0,0,False
ba61bee0-0f21-45cf-a6a0-d69d2e57ca0d,"Nadel, S. F. (Siegfried Frederick),
            1903-1956","The Nuba: an anthropological study of the hill tribes in
            Kordofan",1947,441,Monograph,Nuba,Africa,Eastern Africa,intensive agriculturalists,,"474,771,774,782,787,000",https://ehrafworldcultures.yale.edu/sres/ba61bee0-0f21-45cf-a6a0-d69d2e57ca0d,"create_new_folderIn all three tribes the consecration of akujuris celebrated on an impressive
                    scale. It implies the willingness of whole groups {kinship groups, clans, local
                    sections), not only to offer themselves as a congregation, but also partly to
                    co-operate economically, with gifts and labour. The expenses, in particular, of
                    the various sacrifices and feasts are heavy. Borne largely by the friends and
                    relations of the futurekujur, they render his consecration dependent on the goodwill
                    of others. The accident of spirit-possession is thus in no small measure
                    controlled by public opinion.insert_drive_file442The convincingness of the call still needs the backing of
                    another, more rational, assessment: whether theKujur-to-be is likeable as a man, a
                    worthy candidate, a useful leader. In Dilling, where the Greatkujuris selected from a
                    number of candidates, this viewpoint is expressed most clearly. A certain â€˜smallkujurâ€™, for
                    example, who had long acted as a spirit vessel and would have passed on his
                    magic qualifications, could never find sufficient support among the people for
                    his final consecration because of his personal faults: he was lazy, a
                    spendthrift, a bad andâ€”what was even more to his discreditâ€”an unlucky farmer. On
                    the other hand, the unorthodox appointment of the twinkujursof Urtora was largely due to the
                    insistence of the two families to see each its own man enthroned as Greatkujur.Load in context474Cooperative Organization771General Character of Religion774Animism782Prayers and Sacrifices787Revelation and Divination794Congregations","In all three tribes the consecration of akujuris celebrated on an impressive
                    scale. It implies the willingness of whole groups {kinship groups, clans, local
                    sections), not only to offer themselves as a congregation, but also partly to
                    co-operate economically, with gifts and labour. The expenses, in particular, of
                    the various sacrifices and feasts are heavy. Borne largely by the friends and
                    relations of the futurekujur, they render his consecration dependent on the goodwill
                    of others. The accident of spirit-possession is thus in no small measure
                    controlled by public opinion.insert_drive_file442The convincingness of the call still needs the backing of
                    another, more rational, assessment: whether theKujur-to-be is likeable as a man, a
                    worthy candidate, a useful leader. In Dilling, where the Greatkujuris selected from a
                    number of candidates, this viewpoint is expressed most clearly. A certain â€˜smallkujur?™, for
                    example, who had long acted as a spirit vessel and would have passed on his
                    magic qualifications, could never find sufficient support among the people for
                    his final consecration because of his personal faults: he was lazy, a
                    spendthrift, a bad and?”what was even more to his discredit?”an unlucky farmer. On
                    the other hand, the unorthodox appointment of the twinkujursof Urtora was largely due to the
                    insistence of the two families to see each its own man enthroned as Greatkujur.",0,1,0,0,1,0,0,0,0,0,1,False
6abd2b91-cc56-4f07-8159-f27547477ad6,"Bauer, Brian S.","The sacred landscape of the Inca: the Cusco ceque
         system",1998,137,Monograph,Inka,South America,Central Andes,intensive agriculturalists,,"778,782",https://ehrafworldcultures.yale.edu/sres/6abd2b91-cc56-4f07-8159-f27547477ad6,"create_new_folder(#13) â€œMararoray, which was a figure
               of a woman made of stone, where they sacrificed women [or, where women made
               sacrifices].â€ Cobo (1980:27 [1653:Bk. 13, Ch. 13]) indicates that there was a shrine
               called Mamararoy (Ch. 8:8), which he describes as â€œa house â€¦ in which were venerated
               certain stones which they said were women [or wives] of Ticci Viracocha, and that,
               walking at night, they had turned to stone. Finding them in that place, they made
               that temple for them.â€ The location of this shrine has not been determined.Load in context778Sacred Objects and Places782Prayers and Sacrifices","(#13) ?œMararoray, which was a figure
               of a woman made of stone, where they sacrificed women [or, where women made
               sacrifices].? Cobo (1980:27 [1653:Bk. 13, Ch. 13]) indicates that there was a shrine
               called Mamararoy (Ch. 8:8), which he describes as ?œa house ... in which were venerated
               certain stones which they said were women [or wives] of Ticci Viracocha, and that,
               walking at night, they had turned to stone. Finding them in that place, they made
               that temple for them.? The location of this shrine has not been determined.",0,0,0,0,0,0,0,0,1,0,0,False
5bd56d38-984e-49bc-a881-8bfb793143ad,"Calame-Griaule, GeneviÃ¨ve",Words and the Dogon world,1986,51,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"261,774,824,826",https://ehrafworldcultures.yale.edu/sres/5bd56d38-984e-49bc-a881-8bfb793143ad,"create_new_folderThe collar bone plays the part of a
                     granary in the individual, as shown by its name: Ã¡Â¸ni: gÃ¹y[unavailable], â€œsorrel seed granary.â€4Guardian of man's spiritual principles, represented by its eight
                     symbolic seeds, it is also the source of life force in both the individual and
                     his speech. Inside it the stored seeds are bathed symbolically by a body of
                     water that promotes their germination, and this perpetual potential to sprout
                     becomes the source of energy in the living being. The Â¸nama thus produced is
                     eventually carried through the body
                     by the blood. Foods eaten by the individual, and in particular the basic
                     cereals, nurture the store of life force represented by the seeds. Hence the
                     belief that â€œit is the Â¸nama of the grains one eats that preserves speech.â€
                     Moreover, it is obvious that if a person fails to eat, he will lackinsert_drive_file52the strength to speak.Load in context261Gratification and Control of Hunger774Animism824Ethnobotany826Ethnoanatomy","The collar bone plays the part of a
                     granary in the individual, as shown by its name: Ã¡Â¸ni: gÃ¹y[unavailable], ?œsorrel seed granary.?4Guardian of man's spiritual principles, represented by its eight
                     symbolic seeds, it is also the source of life force in both the individual and
                     his speech. Inside it the stored seeds are bathed symbolically by a body of
                     water that promotes their germination, and this perpetual potential to sprout
                     becomes the source of energy in the living being. The Â¸nama thus produced is
                     eventually carried through the body
                     by the blood. Foods eaten by the individual, and in particular the basic
                     cereals, nurture the store of life force represented by the seeds. Hence the
                     belief that ?œit is the Â¸nama of the grains one eats that preserves speech.?
                     Moreover, it is obvious that if a person fails to eat, he will lackinsert_drive_file52the strength to speak.",0,0,0,0,1,0,0,0,0,0,0,False
b47a9c7d-6e5f-482a-b623-c3dfdb44efa0,"Hutchinson, Sharon Elaine, 1952-",Relations between the sexes among the Nuer: 1930,1980,[371],,Nuer,Africa,Eastern Africa,agro-pastoralists,,"000,773",https://ehrafworldcultures.yale.edu/sres/b47a9c7d-6e5f-482a-b623-c3dfdb44efa0,"create_new_folderIt was then that man began to kill, and
                  his first killing seems to have been that of the mother of cow and buffalo, or
                  rather the mother of cattle, for at one time cows and buffaloes were the same.
                  This led to a feud between man and cattle, buffaloes avenging their mother by
                  attacking men in the bush and cows by causing men to quarrel and slay one another
                  (1956: 269).1Load in context000Material Not Relevant773Mythology","It was then that man began to kill, and
                  his first killing seems to have been that of the mother of cow and buffalo, or
                  rather the mother of cattle, for at one time cows and buffaloes were the same.
                  This led to a feud between man and cattle, buffaloes avenging their mother by
                  attacking men in the bush and cows by causing men to quarrel and slay one another
                  (1956: 269).1",0,0,0,1,0,0,0,0,0,0,0,False
057bb4e7-414d-4962-a730-cd9ef1a54c53,"Mountford, Charles Pearcy, 1890-1977","The Tiwi: their art, myth, and ceremony",1958,67,Monograph,Tiwi,Oceania,Australia,hunter-gatherers,,"764,775",https://ehrafworldcultures.yale.edu/sres/057bb4e7-414d-4962-a730-cd9ef1a54c53,"create_new_folderAfter the husband danced, the significance of which I was unable to
                  learn, everyone, men, women and children, jumped across the grave. This ritual,
                     originally performed byTukimbiniatPurukupali's pukamuni,was
                  supposed so to confuse themopaditiofNulatinithat, should she leave the grave, she would be unable to
                  find the track to her old camp. The men gave the honey, then the mosquito calls,
                  and the burial ceremony was over.Load in context764Burial Practices and Funerals775Eschatology","After the husband danced, the significance of which I was unable to
                  learn, everyone, men, women and children, jumped across the grave. This ritual,
                     originally performed byTukimbiniatPurukupali's pukamuni,was
                  supposed so to confuse themopaditiofNulatinithat, should she leave the grave, she would be unable to
                  find the track to her old camp. The men gave the honey, then the mosquito calls,
                  and the burial ceremony was over.",0,0,0,0,0,1,0,0,0,0,0,False
0ac6e22d-0f84-44de-90d3-d890a3e56ed0,"Laguerre, Michel S.",American odyssey: Haitians in New York City,1984,[118],Monograph,Haitian Americans,North America,"Regional, Ethnic and Diaspora Cultures",commercial economy,,"753,755,776,787,793",https://ehrafworldcultures.yale.edu/sres/0ac6e22d-0f84-44de-90d3-d890a3e56ed0,"create_new_folderSuch an illness is diagnosed by a
                  voodoo priest. The priest may be able to find out through spirit possession the
                  reasons for the spiritâ€™s anger. During the possession trance, the spirit may
                  explain why he or she is not happy with the protÃ©gÃ©, the nature of the illness,
                  and what the protÃ©gÃ© must do to get well again. The spirit also informs the
                  patient about the medication to be taken after the proper ritual duties have been
                  performed.Load in context753Theory of Disease755Magical and Mental Therapy776Spirits and Gods787Revelation and Divination793Priesthood","Such an illness is diagnosed by a
                  voodoo priest. The priest may be able to find out through spirit possession the
                  reasons for the spirit?™s anger. During the possession trance, the spirit may
                  explain why he or she is not happy with the protégé, the nature of the illness,
                  and what the protégé must do to get well again. The spirit also informs the
                  patient about the medication to be taken after the proper ritual duties have been
                  performed.",0,0,0,0,0,0,1,0,0,0,1,False
3f20e2fb-00cc-491a-ae4f-9b8d72ebc4cf,"Sangren, Paul Steven","A Chinese marketing community: an historical ethnography of
         Ta-ch'i, Taiwan",1980,305,Monograph,Taiwan Hokkien,Asia,East Asia,intensive agriculturalists,,"171,771",https://ehrafworldcultures.yale.edu/sres/3f20e2fb-00cc-491a-ae4f-9b8d72ebc4cf,"create_new_folderThe category of institutional religion,
               according to Yang, includes major religions like Buddhism and Taoism, as well as
               sectarian cults. Diffused religion, while drawing ideological inspiration (in its
               rituals, deities, and cosmological concepts) from Buddhist and Taoist theology,insert_drive_file306includes ancestor worship, the worship of territorial deities, and
               the ethicopolitical cults. In diffused religion emphasis is on orthopraxy (â€œwhat
               worksâ€) rather than on orthodoxy, and religious institutions may be interpreted as
                  â€œexpressing,â€a laDurkheim, various independently existing social solidarities. In
               contrast, the institutionalized religions are more universalistic in their appeal,
               emphasizing the individual (especially his salvation) more than particular groups. Of
               course, it would be a mistake to draw too strong a distinction along these lines.
               Just as the theological concepts of institutional religion influence diffused relig
               on, so does social structure penetrate institutional religion.Load in context171Comparative Evidence771General Character of Religion","The category of institutional religion,
               according to Yang, includes major religions like Buddhism and Taoism, as well as
               sectarian cults. Diffused religion, while drawing ideological inspiration (in its
               rituals, deities, and cosmological concepts) from Buddhist and Taoist theology,insert_drive_file306includes ancestor worship, the worship of territorial deities, and
               the ethicopolitical cults. In diffused religion emphasis is on orthopraxy (?œwhat
               works?) rather than on orthodoxy, and religious institutions may be interpreted as
                  ?œexpressing,?a laDurkheim, various independently existing social solidarities. In
               contrast, the institutionalized religions are more universalistic in their appeal,
               emphasizing the individual (especially his salvation) more than particular groups. Of
               course, it would be a mistake to draw too strong a distinction along these lines.
               Just as the theological concepts of institutional religion influence diffused relig
               on, so does social structure penetrate institutional religion.",0,1,0,0,0,0,0,0,0,0,0,False
c61189d1-34d6-41e1-ad96-53a32cd679aa,"Hoffman, Walter James, 1846-1899","The Mide'wiwin or ""Grand Medicine Society"" of the
         Ojibwa",1891,153,Essay,Ojibwa,North America,Arctic and Subarctic,hunter-gatherers,,771,https://ehrafworldcultures.yale.edu/sres/c61189d1-34d6-41e1-ad96-53a32cd679aa,"create_new_folderThat the calumet was brought into
               requisition upon all occasions of interest is learned from the following statement,
               in which the same writer declares that it is â€œthe most mysterious thing in the World.
               The Sceptres of our Kings are not so much respected; for the Savages have such a
               Deference for this Pipe, that one may call itThe God of Peace and War, and the Arbiter of Life and
                  Death.TheirCalumet
                  of Peaceis different from theCalumet of War;They make use of the former
               to seal their Alliances and Treaties, to travel with safety, and receive Strangers;
               and the other is to proclaim War.â€Load in context771General Character of Religion","That the calumet was brought into
               requisition upon all occasions of interest is learned from the following statement,
               in which the same writer declares that it is ?œthe most mysterious thing in the World.
               The Sceptres of our Kings are not so much respected; for the Savages have such a
               Deference for this Pipe, that one may call itThe God of Peace and War, and the Arbiter of Life and
                  Death.TheirCalumet
                  of Peaceis different from theCalumet of War;They make use of the former
               to seal their Alliances and Treaties, to travel with safety, and receive Strangers;
               and the other is to proclaim War.?",0,1,0,0,0,0,0,0,0,0,0,False
4675da26-2aae-446a-9b45-8070b5a547f2,"Waters, Frank, 1902-",Book of the Hopi,1963,83,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"532,614,773,776",https://ehrafworldcultures.yale.edu/sres/4675da26-2aae-446a-9b45-8070b5a547f2,"create_new_folderCross-Reference: (Figure 39)represents one of the Hero Twins, PÃ¶qÃ¡nghoya.**At the time of Creation he was given the duty of solidifying the earth.
                  Hence he is always painted in dark earth-colors, and carries themakwanpi, theinsert_drive_file84rounded stick with which he pointed to
                  the soft earth and said, â€œYou shall become solid.â€ For protection against evil he
                  carries the white shield calledpÃ¡tuwvotah.The dotted lines mean rain; the cloud terrace above
                  him and the lightning coming down to the water jar denote power.Load in context532Representative Art614Clans773Mythology776Spirits and Gods","Cross-Reference: (Figure 39)represents one of the Hero Twins, PÃ¶qÃ¡nghoya.**At the time of Creation he was given the duty of solidifying the earth.
                  Hence he is always painted in dark earth-colors, and carries themakwanpi, theinsert_drive_file84rounded stick with which he pointed to
                  the soft earth and said, ?œYou shall become solid.? For protection against evil he
                  carries the white shield calledpÃ¡tuwvotah.The dotted lines mean rain; the cloud terrace above
                  him and the lightning coming down to the water jar denote power.",0,0,0,1,0,0,1,0,0,0,0,False
07aedbf6-b700-4252-b3cd-842ce32374d2,"Sharp, Henry S.","Shared experience and magical death: Chipewyan explanations of
         a prophet's decline",1986,262,Journal Article,Chipewyans,North America,Arctic and Subarctic,hunter-gatherers,,"273,778,792",https://ehrafworldcultures.yale.edu/sres/07aedbf6-b700-4252-b3cd-842ce32374d2,"create_new_folderThe Magic Boy announced his
                  loss of the power of Lived-with-the-wolves concurrent with the destruction of the
                  reputation of an inhabitant of Mission for alcohol abuse, not for his own drinking
                  but for giving it to the wrong people (Sharp, n.d.). His fate and the Magic Boy's
                  own claim to have become polluted by alcohol consumption served as metaphors for
                  each other.Load in context273Alcoholic Beverages778Sacred Objects and Places792Prophets and Ascetics","The Magic Boy announced his
                  loss of the power of Lived-with-the-wolves concurrent with the destruction of the
                  reputation of an inhabitant of Mission for alcohol abuse, not for his own drinking
                  but for giving it to the wrong people (Sharp, n.d.). His fate and the Magic Boy's
                  own claim to have become polluted by alcohol consumption served as metaphors for
                  each other.",0,0,0,0,0,0,0,0,1,0,0,False
73f4593e-d187-4c14-b4b8-320d0a3bc2d8,"Singh, D. Sunder",Village survey report on Pudukulam,1964,[p.93-A],Monograph,Tamil,Asia,South Asia,intensive agriculturalists,,"212,527,563,776,782,000",https://ehrafworldcultures.yale.edu/sres/73f4593e-d187-4c14-b4b8-320d0a3bc2d8,"create_new_folder150. On Ayudha Puja day all the household articles are given a sandal
               â€˜tilakâ€™ and on that a red â€˜tilak.â€™ Then, puja is performed before Gods and eatables like coconuts, plantains and
               sweets are distributed to all those present during the puja. This is to remember and
               give thanks to the services of the instruments and goods which had helped them
               throughout the year in their work, and is specially celebrated by the Kammalars
               (carpenters). Even ryots do Puja to their agricultural implements on this day. One or
               two days after Ayudha Puja, Saraswathi
               Puja is celebrated when prayers are offered to Saraswathi, the Goddess of learning
               and wisdom. All books and allied articles are neatly dusted and reverently placed before the Goddess and Pujas are
               offered. Ayudha Puja is most widely observed than Saraswathi Puja because most of the
                  literates belong to the other
               communities like Christianity.Load in context212Writing527Rest Days and Holidays563Ethnic Stratification776Spirits and Gods782Prayers and Sacrifices796Organized Ceremonial","150. On Ayudha Puja day all the household articles are given a sandal
               â€˜tilak?™ and on that a red â€˜tilak.?™ Then, puja is performed before Gods and eatables like coconuts, plantains and
               sweets are distributed to all those present during the puja. This is to remember and
               give thanks to the services of the instruments and goods which had helped them
               throughout the year in their work, and is specially celebrated by the Kammalars
               (carpenters). Even ryots do Puja to their agricultural implements on this day. One or
               two days after Ayudha Puja, Saraswathi
               Puja is celebrated when prayers are offered to Saraswathi, the Goddess of learning
               and wisdom. All books and allied articles are neatly dusted and reverently placed before the Goddess and Pujas are
               offered. Ayudha Puja is most widely observed than Saraswathi Puja because most of the
                  literates belong to the other
               communities like Christianity.",0,0,0,0,0,0,1,0,0,0,0,False
